"drift1","drift2","thresh1","thresh2","ndt1","ndt2"
4.79492331064895,3.45226342645178,1.39222764708968,1.65762389752188,0.228058819626773,0.184988182742846
3.98518859303748,2.19537759989948,1.24974123491922,2.02718244989165,0.185669194843622,0.184338627192862
5.36935797516669,3.97935767045255,1.33791969015989,1.59474994583324,0.189734502237278,0.214012387348198
3.99937478568024,3.79033381701906,1.28321090524536,1.58527291455886,0.205828261237744,0.176401095324695
3.08852593837163,2.78421968166662,1.36629667203261,1.80741495385135,0.14990241307652,0.192480605931076
4.75205364120751,4.01298224288354,1.46633332626766,1.6050892488457,0.196364598433685,0.195490899615072
4.58694963687779,3.56791627500387,1.17563818547208,1.35689086984,0.152558475773846,0.161034728923198
4.82202419868968,4.19762751254645,1.23039531217834,1.43047412819978,0.164165171613248,0.160298475425153
5.04244755561867,3.72713126281829,1.52706391699898,1.63618647573581,0.172110115511299,0.244842952812709
6.09555467212332,4.31330327325168,1.72172999507903,1.59197492997245,0.217421699139296,0.200316881193756
6.06899209210206,4.17085003819767,1.96124671528114,1.69111521346304,0.202582879125082,0.245292340530155
4.29123728485836,3.19391193442764,1.6181404292417,1.93560547613842,0.205994649554216,0.223954704182864
3.6666028748334,3.6420642028444,1.33960807990064,1.57675529690536,0.179193864529239,0.185423282319254
3.58924354084764,3.2606199385805,1.30273585807824,1.6412126822517,0.193844742765394,0.175175063123474
3.37707041629473,2.9428149830653,1.55918979356437,1.95768102671492,0.187360942031637,0.191422978655796
5.32341859926388,3.6173725539429,2.01680609093012,1.7423048196165,0.210326227169272,0.243370171991719
4.23637150138885,3.45132549832755,1.48964838251435,1.7388760048845,0.187997308365006,0.217000398495471
4.94411667682083,3.66227316276345,1.69546947561677,1.67955884322033,0.187001894928377,0.197388105332348
5.82932698501991,4.20755056642005,1.3699351776198,1.53339116420517,0.192991513323746,0.195711411038954
4.27492303451864,3.93454365355624,1.20419306376868,1.36990441881112,0.18230617340519,0.188890582828312
5.20470093093249,3.8402378010191,1.41982402540389,1.53524852628885,0.169141485212827,0.166452430582652
4.39757612062191,4.10966752701844,1.4316700448462,1.54568369355921,0.176155664051612,0.185515268472486
5.00497982626465,3.65861178161256,1.39683110102973,1.71794110148407,0.188398735503948,0.199399468511576
3.72314816204266,3.31877810876113,1.38204124526662,1.55949170777886,0.163664410447832,0.19832331016813
3.97380946035219,3.06219258698918,1.64312802873174,1.97436420476002,0.213160688213272,0.23669910759218
5.44752946595551,4.02691573196087,1.45951766584895,1.46392329626091,0.179906496936738,0.210471127727159
4.82952637333185,3.59344625685443,1.57454451822416,1.8405774938247,0.181712332146107,0.20839633771687
5.46522683189681,3.62060245767858,1.39894760291754,1.6229511152659,0.178683358587947,0.186344620578588
5.23364280047086,4.10508538006015,1.20905751754962,1.49051836969886,0.213009481943106,0.187727675527866
2.9435966332739,2.49688112944035,1.55849166526285,2.12700137659843,0.215243340942141,0.176675440926386
5.18857238476767,4.57730175800235,1.11285279453037,1.38787614615163,0.219417454177421,0.207230658702938
4.14906825456127,3.31149967786478,1.65572590589438,1.7520652833398,0.197757906032285,0.201041158175861
4.78581813361449,4.1152591593083,1.20734067863399,1.47005348601127,0.194022753032154,0.189314307291183
4.09857672040297,3.30965736494897,1.18655995845782,1.65062544300915,0.199504585912251,0.187146076427324
4.9152510962474,3.79263973465325,1.47837098388317,1.62664263399984,0.171548664366092,0.174732524736357
5.94660852557539,4.07261976096432,1.58579704306991,1.53601471195887,0.152720344576677,0.176153061600503
3.69132975880776,2.93714329609368,1.52119440119806,1.90906045339671,0.222034386400361,0.186764864614134
4.1770552701793,3.2092903509864,1.23702384816237,1.56281216334756,0.192654767776159,0.179532611365191
4.96542320251297,4.2748847493946,1.26595515776902,1.57957263561964,0.18154610702374,0.171761067254627
3.81454097797513,3.30386139914577,1.34276320734671,1.53555441870631,0.20104396918754,0.200847978432887
4.86399966763116,3.95475063768868,1.22498662312296,1.53815878677171,0.201970381963376,0.1827956634038
4.61508513098309,4.13320578037919,1.29049187976342,1.39894837175324,0.171020948663114,0.177576509125422
4.80193633645514,3.7282021928017,1.4380667017118,1.56923389295137,0.144741867615199,0.180261319717817
2.91229192710618,3.25193272278436,1.0876121427553,1.69165770625027,0.193898807398272,0.206029198639346
4.4736710676041,3.8052075671177,1.64830858783729,1.54294273420008,0.202112854627309,0.195499002704992
4.63493818286125,4.27143207234604,1.30076877569247,1.32711424445109,0.185141741483978,0.180352968817119
3.79286682138834,3.37641530612096,1.4874917235206,1.69327357584108,0.180848971814621,0.207776004703817
5.31565015123636,4.22355999391207,1.32819939984837,1.39362907382538,0.208864189611008,0.17878993684412
4.52138872437931,4.2734611326891,1.12986325624148,1.37681083317709,0.195610563442765,0.180717908942434
3.97166647393543,3.66475588892434,1.43556465914606,1.5827699306787,0.147528925360469,0.186571860716194
5.0320565227817,3.94413618546463,1.10974110898944,1.43030077449507,0.231780939949558,0.171815760449483
5.77745202285244,4.60601874515592,1.47761038020816,1.42488216438008,0.200320351168259,0.199026223874147
3.31585922557293,2.8783322298013,1.23547608980814,1.77109226337572,0.186762970991402,0.188366421894612
4.24645540244705,3.55614022368771,1.52500503465791,1.79551216878119,0.219362869540605,0.225741591434032
5.10232013965262,4.02650040952974,1.44297960763556,1.51800271466631,0.163791170040518,0.139552435421375
4.73770512936207,4.02864034656385,1.08381041470397,1.30649988513669,0.194107178641943,0.165378889831575
5.44807293356486,4.38517606427973,1.31738144585246,1.3752663073161,0.149212096303093,0.155824040938203
4.07928685959754,3.90957407139901,1.30199802595957,1.55729280151006,0.193363030760665,0.160016317714431
5.52692750989437,3.68689103856381,1.32417979440872,1.38595338632555,0.196594906327816,0.187039187711106
4.18976834172566,3.69636049680324,1.37099843882691,1.69854915258471,0.192541258161535,0.20091941543447
3.75969147824798,3.10613143267281,1.53266286588847,1.7860575409061,0.172147456069541,0.151602887827777
4.24010520020865,3.56483353707231,1.3315232016642,1.66508012114312,0.129325983648964,0.193359493204272
4.21929636417474,3.93916753163191,1.29000904998314,1.47467150171176,0.171578441882594,0.204952666751949
4.51402175513083,3.6804753992972,1.40132332296343,1.54634889133082,0.182722319737941,0.188486048064319
4.82463013035606,3.78149929401193,1.23210226229282,1.65114516331205,0.208643290283693,0.200706294085301
4.55608349258573,3.91152379482871,1.12536319692242,1.42239859881633,0.169901980011024,0.184691168113902
3.97673850481529,3.22988072554958,1.32171516680726,1.52161744353199,0.158168183600934,0.187853862721706
4.294912108804,4.00621492621444,1.21586262129132,1.5342780013374,0.207629787074817,0.178571208845525
5.04436700565572,4.05223684733571,1.64188123750215,1.60753981396647,0.199947209888118,0.2133715003715
3.85736465378989,3.2082744126614,1.49130959618496,1.70913771067446,0.174550280073187,0.176394567411068
4.71830179320066,3.89423204968733,1.31756026652617,1.55438838971939,0.180518423821172,0.171567942681505
3.79507234312066,3.25598929198999,1.28309359769566,1.75306938787602,0.18244610734161,0.199930254985166
5.43493063563888,3.53346815158521,1.48720705746927,1.51231176717116,0.195353449395201,0.122932835074949
5.24000708497505,4.03039533741003,1.36543852342033,1.56015661628143,0.206371615479328,0.207976426504783
4.27635956876317,3.15156860159658,1.77550728741535,1.9876474859133,0.203545961286898,0.236932390723059
4.67183385987349,4.30445305532361,1.31953182033904,1.37818274675605,0.16966832017317,0.173138744392032
4.44691921798331,3.36957328176527,1.70105702244268,1.82733128647254,0.18779821664044,0.20493244952416
6.50570665478342,3.76691711029792,1.76411515610519,1.61645700122982,0.226344271253125,0.190197089603042
6.13150376626495,4.06963753923231,1.67431092505627,1.63235718996711,0.193178597567408,0.206926057663089
4.99399610872095,3.19951460307653,2.11218682083946,1.92310528003758,0.210926281348281,0.234819590263519
5.09836068138235,3.81118834581298,1.8587409197525,1.80073138566761,0.171242403436966,0.233186306089073
4.92051192723826,3.50798186238762,1.7988069182642,1.76095805936075,0.232539105083955,0.256593435839333
6.02067002595525,4.10412934091227,1.68188621839709,1.52988214271872,0.186035307528243,0.209686423620554
3.58832896054472,2.92960326575471,1.39791780932677,1.78967084905951,0.217514811116354,0.187024697927218
4.14585670885021,4.30343996988282,1.19777950614891,1.49312748578027,0.157977277928932,0.17970229962175
4.49348880494147,3.18041703489261,1.80104268935552,1.7844700308938,0.191727351818242,0.233284398904832
4.9115529378848,3.92767484390832,1.7273161676229,1.54752888799462,0.180715005823266,0.211283815880317
3.77817752323033,2.83067876675388,1.59518493777353,1.83529850514209,0.195618682019297,0.122068132841593
3.44598653303595,2.40518650235311,1.63263833468808,2.08293183425217,0.204352058913914,0.193051391640949
4.39661412489245,3.46208647471643,1.78079204314138,1.90133064131021,0.173933131131715,0.205100537801613
2.97840306179902,2.41760282082453,1.67674629687774,2.30693727188005,0.167354671378834,0.254806103100121
4.45271265546343,3.43509961176256,1.5745506386075,1.66175967193245,0.183627792027005,0.226802329289964
4.39775782969897,3.60495673855617,1.39163154934576,1.55500986740849,0.182148293585635,0.171587734757572
5.01562623351949,4.36156934541932,1.37229307151885,1.45981264256968,0.215073232032228,0.220514842297795
5.44006332107281,3.65060562359235,1.51174615602587,1.5741447630723,0.201068750979382,0.194061664192794
6.42470374791591,4.50558714340187,1.81088806505685,1.58916863671732,0.186021794122216,0.218142563776131
5.34793390361081,4.71544912025542,1.50323033798293,1.49498104260692,0.181273565321256,0.209189458113985
5.07340972773474,4.01947130341191,1.62967516165541,1.63633962609287,0.205864309729722,0.204597630896269
5.24016387753089,3.89047856373631,1.79634406109153,1.77799888290166,0.166521169325123,0.212095477315991
4.21675261487371,4.16702448369261,1.48804623718748,1.67040905863751,0.179427069476262,0.200665913652665
4.03653198798071,3.65632300775084,1.34661374551869,1.65885526823546,0.182054434299996,0.200611021020841
3.63424129204913,3.06806668872815,1.57260404273554,1.92558579179377,0.201065699746955,0.206381545888479
3.90644366112734,3.20618643469801,1.5108885920983,1.76486559830861,0.213611571423429,0.20891889377597
5.33380198834924,3.46778186845065,1.83548276384647,1.67335811172459,0.21275613124765,0.223535417270241
3.57513572457954,3.89611306515082,1.23861029390675,1.57012871876187,0.200566914904127,0.21075701161501
4.38527771303681,3.80187439116757,1.68438434366694,1.60428998904976,0.207847076444085,0.231424631280853
4.76718551140114,3.73547355427886,1.44800971317868,1.6058731176996,0.213066185509913,0.199335234426076
4.59875290825708,3.36214524044688,1.80317290613815,1.75913588276673,0.187218539247193,0.224979836147817
4.22186204197772,3.19292841141178,1.6690075505924,1.99058875397199,0.209884661048755,0.229582025608453
3.79591059631597,2.8315018439593,1.25261292352373,1.77770756731758,0.22402017743625,0.183704154972496
4.69561196401596,4.20764547111543,1.36954379566209,1.54781786682539,0.179682613548021,0.194879702190294
